"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7450","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/Condit0ons-Generales-de-Vente-de-Kingspan-Insulation > lang: fr-fr","","",""
"","54","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-responsable-du-traitement-des-donnees > lang: fr-fr","","",""
"","71","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/a-propos-de-nous/CentredeDurabilte > lang: fr-fr","","",""
"","7885","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-responsable-du-traitement-des-donnees stage only Health Check > lang: fr-fr","","",""
"","8093","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1871","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k8 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","39","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications/toiture > lang: fr-fr","","",""
"","74","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/leading-with-passion > lang: fr-fr","","",""
"","1278","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/404 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","30","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-al > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","34","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","40","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","35","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","50","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/carbonoincorporado > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","956","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/paredes > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","2","visual compare","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /r/produits/panneaux-isolants/panneaux-isolants-de-toitures/therma-tr29-sp > lang: r-produits","","",""
"","2627","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/Parlez-nous-d-un-projet > lang: fr-fr","","",""
"","20356","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/kingspan-insulation stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","33","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-7c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","403","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-responsable-du-traitement-des-donnees > lang: fr-fr","","",""
"","26031","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ad stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1228","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","6573","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/panneaux-isolants/panneaux-d-isolation-des-facades stage only Health Check > lang: fr-fr","","",""
"","35","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-ps > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","71","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/protection-passive-contre-lincendie/coupe-feu/mortier-coupe-feu-compund-k-stop > lang: fr-fr","","",""
"","29295","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-35 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","9267","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/casos-de-estudo/camara-municipal-tui stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","29939","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k5 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","31","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ad > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","50","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/contacto-kingspan/kingspan-insulation > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1294","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/sobrenosostros > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","41","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-35 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","32","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-responsable-du-traitement-des-donnees > lang: fr-fr","","",""
"","11627","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/404 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","48","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/eficienciaenergetica > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","3654","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-5c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","63","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/carriere > lang: fr-fr","","",""
"","1656","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/optim-r > lang: fr-fr","","",""
"","116","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/a-propos-de-nous > lang: fr-fr","","",""
"","28532","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf72 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","11498","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","5890","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/carriere stage only Health Check > lang: fr-fr","","",""
"","9","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/produits/protection-passive-contre-lincendie/protection-electrique > lang: fr-produits","","",""
"","1083","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr27-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","57","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pir-gr > lang: fr-fr","","",""
"","72","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/full-spectrum-of-insulation-solutions > lang: fr-fr","","",""
"","43","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","417","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/themataper-tt46 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","69","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/des-connaissances-actuelles-et-actualisees-avec-le-kingspan-college > lang: fr-fr","","",""
"","780","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cp-bl > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","6350","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous/Planet-Passionate stage only Health Check > lang: fr-fr","","",""
"","20649","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","32","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1463","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/sobrenosostros > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","64","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-politique-controle-sur-les-cookies > lang: fr-fr","","",""
"","9652","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/dpe-et-isolation-thermique-du-batiment stage only Health Check > lang: fr-fr","","",""
"","65","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/Parlez-nous-d-un-projet > lang: fr-fr","","",""
"","14","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/Condit0ons-Generales-de-Vente-de-Kingspan-Insulation > lang: fr-fr","","",""
"","411","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","2","visual compare","Desktop-1920-Chrome","2026-03-30","skipped","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k5 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1047","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf72 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","22719","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k15 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","7749","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications stage only Health Check > lang: fr-fr","","",""
"","833","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-7c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","59","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/leading-with-passion > lang: fr-fr","","",""
"","1","functionality of links","Desktop-1200-Chrome","2026-03-29","skipped","2026-03-29","URL: /ie/en/knowledge-articles/tarecpir-m1-cr-for-marine-applications stage only Health Check > lang: ie-en","","",""
"","801","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-af > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","8844","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspanisolationtechnique stage only Health Check > lang: fr-fr","","",""
"","6684","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/Parlez-nous-d-un-projet stage only Health Check > lang: fr-fr","","",""
"","17916","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","36","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/circularidade > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","15283","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire/nous-sommes-totalement-transparents stage only Health Check > lang: fr-fr","","",""
"","19720","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/tectosfalsos stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","7353","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/more-space-magazine stage only Health Check > lang: fr-fr","","",""
"","20937","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/optim-r stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","2081","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/kingspan-insulation > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","0","functionality of links","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /ee/et/meist/planet-passionate stage only Health Check > lang: ee-et","","",""
"","0","functionality of links","Desktop-1200-Chrome","2026-03-29","skipped","2026-03-29","URL: /gb/en/knowledge-articles/what-is-thermal-bridging stage only Health Check > lang: gb-en","","",""
"","42330","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","49","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cp-bl > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","3073","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/dpe-et-isolation-thermique-du-batiment > lang: fr-fr","","",""
"","60","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/protection-passive-contre-lincendie/protection-contre-la-penetration/bandes-de-tuyaux-k-stop > lang: fr-fr","","",""
"","9008","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspanisolationtechnique stage only Health Check > lang: fr-fr","","",""
"","800","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-modalites-et-conditions-generales-dutilisation-du-site-internet > lang: fr-fr","","",""
"","7880","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/journee-du-gros-pull > lang: fr-fr","","",""
"","0","functionality of links","Desktop-1200-Chrome","2026-03-29","skipped","2026-03-29","URL: /sa/ar/products/insulation-boards/roof-insulation-board/tt47 stage only Health Check > lang: sa-ar","","",""
